vit_t_lm_points,vit_t_lm_bboxes,vit_b_lm_points,vit_b_lm_bboxes,vit_l_lm_points,vit_l_lm_bboxes,vit_t_em_organelles_points,vit_t_em_organelles_bboxes,vit_b_em_organelles_points,vit_b_em_organelles_bboxes,vit_l_em_organelles_points,vit_l_em_organelles_bboxes,vit_h_points,vit_h_bboxes,file_names
0.6986943378967082,0.8614085633100108,0.7358286064513901,0.8673539460730301,0.761278492940388,0.8614612236182287,0.7424746361508302,0.8691073867313204,0.7208954321362906,0.8578248947897903,0.7215454558526087,0.8544186155489347,0.7091462993301563,0.816207900476307,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-1_395-400_224-448_0-224.tiff
0.6765432590152227,0.8134538474439728,0.631348215890621,0.7899230871267182,0.7032055005304344,0.8139373624142148,0.7075944510197907,0.8162854145738127,0.7136032192769947,0.8193136488937866,0.7262989991213903,0.8459841732639175,0.6611691042620768,0.7541445403874744,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-2_162-167_224-448_0-224.tiff
0.7402018278762191,0.8906426084676032,0.8547898024382273,0.9040171751835896,0.8257360596246756,0.8948197607658376,0.8069031255111906,0.8921840112406209,0.79212755069454,0.9041892113686014,0.7110550562231183,0.8940608927648757,0.550024218725719,0.8306299654903793,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-2_520-525_224-448_448-570.tiff
0.7269379321506952,0.8694305432441853,0.7917025137247102,0.8680490743563876,0.8007604694348173,0.8752056870273759,0.7821323535250981,0.8759210662951523,0.7909964635450216,0.8763044603970523,0.7907748064989119,0.8729866466185598,0.783957040701405,0.8160177136176102,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-2_543-548_224-448_224-448.tiff
0.6337325851858233,0.8997883144704598,0.8886562118271093,0.9210439432203236,0.6522120845470817,0.9098518501717971,0.8841131502063764,0.8979267880578977,0.9174537724042221,0.9309713098726661,0.8876176731654017,0.9416715258280907,0.6630651835113949,0.8689504672315138,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00013-LOC-2d-1024-1536_1536-2048.tiff
0.6998012530703543,0.9193690962229812,0.8998102096836449,0.9285129287063482,0.8598194682796959,0.9249390552817031,0.8360134614228429,0.9257013258022279,0.7990399597899653,0.9314188012940978,0.7906241691654314,0.927963492948003,0.8766940743806233,0.8912083619057986,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00014-LOC-2d-1536-2048_512-1024.tiff
0.5126557026080187,0.7334603402658929,0.6010754531529263,0.7409526737584291,0.7631124518085075,0.8318869280623279,0.853931147471632,0.906661028164094,0.9014824594772178,0.9070389215533701,0.8228787888157787,0.9193089273084988,0.7957083697404531,0.8776292621834574,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00015-LOC-2d-0-512_1024-1536.tiff
0.7376264891964132,0.8984995373080659,0.6951609424416353,0.8691786201843038,0.6836359062517351,0.8660541012373743,0.7096772185104195,0.8811776620390074,0.6788519034200652,0.8740135712097302,0.6354506778432322,0.8675896854879982,0.8196121657929648,0.8510642290961664,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00016-LOC-2d-1536-2048_0-512.tiff
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00017-LOC-2d-1024-1536_0-512.tiff
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00018-LOC-2d-1536-2048_1024-1536.tiff
0.6912426809400627,0.9158270606667471,0.8168765765097259,0.9192010926166672,0.7944541896812385,0.8895407372971991,0.5453153408599405,0.9143684554942596,0.9058224387304221,0.9302163274243118,0.9045727296093946,0.922505744595593,0.618532452109362,0.8942566879788245,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00019-LOC-2d-512-1024_0-512.tiff
0.5890300450431237,0.8210525460214841,0.6558450765361585,0.8122666276040207,0.66361389070047,0.817244380693021,0.7055538986978596,0.8376539920149008,0.7959981276671624,0.8686653370870758,0.8261245289622194,0.8982541461292262,0.6227965694607186,0.792711736924304,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00020-LOC-2d-1536-2048_1536-2048.tiff
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00021-LOC-2d-1024-1536_512-1024.tiff
0.65574097353702,0.8947244480569602,0.886890552111672,0.9061973261229154,0.826067167825469,0.9096719804196323,0.7638385452050989,0.9144525755301635,0.7915511256066531,0.9164110471961481,0.8406336533245727,0.9161140523369291,0.8182480239472837,0.8569508860897276,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00022-LOC-2d-1536-2048_1024-1536.tiff
0.7675829711452492,0.9507114166222349,0.9639240179174493,0.9508559249870642,0.9632683921692947,0.9587488888233312,0.755594090730675,0.9309917074603913,0.9609681852960611,0.9605426447926705,0.9539578630682439,0.9672723808120062,0.955052225913633,0.9544284468875633,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00023-LOC-2d-1024-1536_512-1024.tiff
0.8911051212938005,0.9251873850940461,0.936248757631691,0.9238885762521103,0.15169296102650745,0.9099944781888459,0.901659580304485,0.9271438695960312,0.9295858872776199,0.9364394593039977,0.9513909224011713,0.9435669155657668,0.8922766957689725,0.8933566433566433,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00024-LOC-2d-1536-2048_0-512.tiff
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00025-LOC-2d-512-1024_1536-2048.tiff
0.5062340942354548,0.8166860484900597,0.40739625971574267,0.7793865717887912,0.4977439055850662,0.7518308575387289,0.7147069421847706,0.8787861701427679,0.8176423099897967,0.8783475437577238,0.8482872196072161,0.8943703808685659,0.7535697882770743,0.8064654599463972,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00026-LOC-2d-1024-1536_1024-1536.tiff
0.739017164565482,0.846263643960756,0.7480734911482803,0.8519955161993005,0.8061830022875354,0.8718743324340692,0.8170466819690825,0.8943222719901778,0.8535812102213951,0.8794042215081355,0.8539648037497324,0.8967763580472791,0.7698175339230396,0.8061410343442359,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00027-LOC-2d-0-512_512-1024.tiff
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00028-LOC-2d-0-512_0-512.tiff
0.49190441748161184,0.5442747366932161,0.3597746899254438,0.6220121392611968,0.49523187740558433,0.6087112260965385,0.8404209228745436,0.8268324952916706,0.8711766382170709,0.8563262054940279,0.882068041292106,0.8775198632574124,0.8085635639154486,0.8207137079268689,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00029-LOC-2d-1024-1536_1024-1536.tiff
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00030-LOC-2d-512-1024_0-512.tiff
0.6485659336218247,0.7861580448536971,0.41044128461498747,0.7973578358888557,0.4791915528611559,0.8104061480433996,0.7007163665413522,0.841247984209644,0.697868874078717,0.8234233547685571,0.733108355253164,0.8497706619534031,0.6300781454329832,0.7383335113786954,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00031-LOC-2d-1024-1536_512-1024.tiff
0.6284176121633746,0.8040251941010326,0.8518092753758726,0.8713736888154742,0.800400499190448,0.8736707151051891,0.8142185731885,0.8984062419911422,0.8451157670874839,0.9158727694988874,0.8041111560937703,0.904210929500697,0.6737719665961002,0.8273703163574987,01L9EKE74kM3O0QSq90G_2D______01L9EKE74kM3O0QSq90G_2D_img00032-LOC-2d-1536-2048_0-512.tiff
